framework,source_log,line_number,epoch_zero_based,epoch_one_based,configured_epochs,logged_sample_in_epoch,learning_rate,loss,eta
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,311,44,45,60,2,5e-05,0.058,0:08:18.004370
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,312,44,45,60,3,5e-05,0.08,0:07:13.373724
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,313,44,45,60,4,5e-05,0.0324,0:09:13.015530
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,314,44,45,60,5,5e-05,0.0473,0:09:06.259242
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,315,44,45,60,6,5e-05,0.042,0:09:40.226054
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,316,45,46,60,0,5e-05,0.0468,0:08:45.952982
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,317,45,46,60,1,5e-05,0.0205,0:09:43.350959
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,318,45,46,60,2,5e-05,0.0572,0:08:41.457616
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,319,45,46,60,3,5e-05,0.0209,0:09:21.257590
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,320,45,46,60,4,5e-05,0.0371,0:09:27.744696
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,321,45,46,60,5,5e-05,0.0417,0:08:26.784935
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,322,45,46,60,6,5e-05,0.0502,0:07:21.464810
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,323,46,47,60,0,5e-05,0.0368,0:08:16.619581
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,324,46,47,60,1,5e-05,0.0172,0:08:50.337171
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,325,46,47,60,2,5e-05,0.0258,0:08:03.599347
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,326,46,47,60,3,5e-05,0.029,0:08:50.945601
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,327,46,47,60,4,5e-05,0.0416,0:08:46.403787
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,328,46,47,60,5,5e-05,0.0334,0:08:34.808254
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,329,46,47,60,6,5e-05,0.0398,0:07:46.584180
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,330,47,48,60,0,5e-05,0.0665,0:07:42.094913
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,331,47,48,60,1,5e-05,0.0487,0:07:01.587972
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,332,47,48,60,2,5e-05,0.0349,0:08:10.946404
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,333,47,48,60,3,5e-05,0.0417,0:06:27.434587
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,334,47,48,60,4,5e-05,0.0497,0:07:34.726812
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,335,47,48,60,5,5e-05,0.0266,0:07:51.944597
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,336,47,48,60,6,5e-05,0.0298,0:07:50.516926
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,337,48,49,60,0,5e-05,0.0344,0:07:55.513945
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,338,48,49,60,1,5e-05,0.0475,0:07:07.303311
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,339,48,49,60,2,5e-05,0.0248,0:07:34.104012
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,340,48,49,60,3,5e-05,0.0259,0:07:29.566222
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,341,48,49,60,4,5e-05,0.0503,0:06:47.140624
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,342,48,49,60,5,5e-05,0.0341,0:07:19.705853
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,343,48,49,60,6,5e-05,0.0261,0:07:08.263596
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,344,49,50,60,0,5e-05,0.0233,0:07:12.819217
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,345,49,50,60,1,5e-05,0.0401,0:06:18.282747
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,346,49,50,60,2,5e-05,0.045,0:06:11.878228
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,347,49,50,60,3,5e-05,0.0422,0:06:17.212933
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,348,49,50,60,4,5e-05,0.0366,0:06:48.446778
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,349,49,50,60,5,5e-05,0.0314,0:05:34.018201
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,350,49,50,60,6,5e-05,0.038,0:05:55.614569
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,351,50,51,60,0,2.5e-05,0.0299,0:06:34.205961
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,352,50,51,60,1,2.5e-05,0.036,0:05:44.281683
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,353,50,51,60,2,2.5e-05,0.0655,0:05:15.545728
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,354,50,51,60,3,2.5e-05,0.0266,0:06:15.348115
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,355,50,51,60,4,2.5e-05,0.0276,0:05:58.883114
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,356,50,51,60,5,2.5e-05,0.062,0:04:57.389278
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,357,50,51,60,6,2.5e-05,0.0245,0:05:58.321724
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,358,51,52,60,0,2.5e-05,0.0498,0:06:09.688742
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,359,51,52,60,1,2.5e-05,0.0414,0:05:47.796290
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,360,51,52,60,2,2.5e-05,0.0354,0:05:08.035158
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,361,51,52,60,3,2.5e-05,0.0304,0:05:40.650352
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,362,51,52,60,4,2.5e-05,0.0321,0:05:29.334389
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,363,51,52,60,5,2.5e-05,0.0245,0:05:15.575475
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,364,51,52,60,6,2.5e-05,0.0503,0:04:18.163972
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,365,52,53,60,0,2.5e-05,0.0544,0:04:48.413744
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,366,52,53,60,1,2.5e-05,0.0328,0:04:40.836907
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,367,52,53,60,2,2.5e-05,0.0262,0:04:59.949123
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,368,52,53,60,3,2.5e-05,0.0555,0:04:55.069164
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,369,52,53,60,4,2.5e-05,0.0283,0:05:01.862549
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,370,52,53,60,5,2.5e-05,0.0405,0:04:25.302233
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,371,52,53,60,6,2.5e-05,0.0286,0:04:08.169024
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,372,53,54,60,0,2.5e-05,0.0508,0:03:46.992695
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,373,53,54,60,1,2.5e-05,0.0489,0:04:06.949730
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,374,53,54,60,2,2.5e-05,0.0449,0:04:20.416729
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,375,53,54,60,3,2.5e-05,0.0267,0:04:19.437195
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,376,53,54,60,4,2.5e-05,0.0317,0:03:43.280571
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,377,53,54,60,5,2.5e-05,0.0304,0:03:57.210598
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,378,53,54,60,6,2.5e-05,0.029,0:03:54.247416
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,379,54,55,60,0,2.5e-05,0.0559,0:03:32.797013
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,380,54,55,60,1,2.5e-05,0.0316,0:03:49.652005
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,381,54,55,60,2,2.5e-05,0.0601,0:03:01.278096
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,382,54,55,60,3,2.5e-05,0.0424,0:03:20.535416
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,383,54,55,60,4,2.5e-05,0.0308,0:03:27.224738
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,384,54,55,60,5,2.5e-05,0.0364,0:03:04.239148
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,385,54,55,60,6,2.5e-05,0.0243,0:03:19.280273
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,386,55,56,60,0,2.5e-05,0.0226,0:03:14.535702
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,387,55,56,60,1,2.5e-05,0.0794,0:02:34.038762
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,388,55,56,60,2,2.5e-05,0.0307,0:03:01.723293
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,389,55,56,60,3,2.5e-05,0.0331,0:02:56.713142
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,390,55,56,60,4,2.5e-05,0.0226,0:02:53.077826
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,391,55,56,60,5,2.5e-05,0.0284,0:02:43.123198
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,392,55,56,60,6,2.5e-05,0.0466,0:02:25.639143
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,393,56,57,60,0,2.5e-05,0.0303,0:02:38.112803
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,394,56,57,60,1,2.5e-05,0.0302,0:02:33.663054
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,395,56,57,60,2,2.5e-05,0.0168,0:02:23.704712
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,396,56,57,60,3,2.5e-05,0.0439,0:02:06.503212
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,397,56,57,60,4,2.5e-05,0.0308,0:02:12.362986
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,398,56,57,60,5,2.5e-05,0.0189,0:02:03.871568
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,399,56,57,60,6,2.5e-05,0.0169,0:02:00.999063
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,400,57,58,60,0,2.5e-05,0.0558,0:01:48.224952
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,401,57,58,60,1,2.5e-05,0.0196,0:01:50.962383
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,402,57,58,60,2,2.5e-05,0.0488,0:01:37.038489
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,403,57,58,60,3,2.5e-05,0.0332,0:01:38.101868
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,404,57,58,60,4,2.5e-05,0.0303,0:01:33.888222
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,405,57,58,60,5,2.5e-05,0.0301,0:01:17.298965
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,406,57,58,60,6,2.5e-05,0.0145,0:01:20.273301
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,407,58,59,60,0,2.5e-05,0.0584,0:01:09.735525
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,408,58,59,60,1,2.5e-05,0.0236,0:01:12.074940
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,409,58,59,60,2,2.5e-05,0.0441,0:01:05.273444
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,410,58,59,60,3,2.5e-05,0.0198,0:00:59.231380
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,411,58,59,60,4,2.5e-05,0.0273,0:00:52.718432
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,412,58,59,60,5,2.5e-05,0.0335,0:00:47.408375
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,413,58,59,60,6,2.5e-05,0.0409,0:00:34.166536
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,414,59,60,60,0,2.5e-05,0.0218,0:00:38.679227
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,415,59,60,60,1,2.5e-05,0.0263,0:00:32.879079
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,416,59,60,60,2,2.5e-05,0.0242,0:00:26.671407
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,417,59,60,60,3,2.5e-05,0.0699,0:00:17.089343
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,418,59,60,60,4,2.5e-05,0.0698,0:00:13.399591
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,419,59,60,60,5,2.5e-05,0.0653,0:00:07.872591
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,420,59,60,60,6,2.5e-05,0.0282,0:00:02.503826
