timestamp,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_draw_w
2026/08/01 16:22:55.215, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 255.69
2026/08/01 16:22:56.259, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 261.93
2026/08/01 16:22:57.321, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 262.31
2026/08/01 16:22:58.409, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 259.99
2026/08/01 16:22:59.473, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 258.89
2026/08/01 16:23:00.524, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 262.53
2026/08/01 16:23:01.577, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 261.69
2026/08/01 16:23:02.641, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 253.65
2026/08/01 16:23:03.683, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 262.03
2026/08/01 16:23:04.727, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 268.52
2026/08/01 16:23:05.772, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 260.65
2026/08/01 16:23:06.819, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 267.33
2026/08/01 16:23:07.886, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 268.21
2026/08/01 16:23:08.931, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 259.69
2026/08/01 16:23:09.997, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 263.22
2026/08/01 16:23:11.082, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 259.56
2026/08/01 16:23:12.150, NVIDIA GeForce RTX 3090, 4289, 24576, 44, 263.36
2026/08/01 16:23:13.199, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 254.52
2026/08/01 16:23:14.244, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 261.39
2026/08/01 16:23:15.331, NVIDIA GeForce RTX 3090, 4289, 24576, 60, 263.56
2026/08/01 16:23:16.402, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 251.13
2026/08/01 16:23:17.466, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 264.34
2026/08/01 16:23:18.530, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 266.25
2026/08/01 16:23:19.618, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 261.38
2026/08/01 16:23:20.683, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 256.93
2026/08/01 16:23:21.733, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 263.43
2026/08/01 16:23:22.784, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 260.14
2026/08/01 16:23:23.871, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 265.05
2026/08/01 16:23:24.938, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 260.73
2026/08/01 16:23:26.023, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 261.93
2026/08/01 16:23:27.094, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 260.51
2026/08/01 16:23:28.124, NVIDIA GeForce RTX 3090, 4289, 24576, 60, 256.31
2026/08/01 16:23:29.192, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.31
2026/08/01 16:23:30.259, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 253.84
2026/08/01 16:23:31.326, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 265.57
2026/08/01 16:23:32.372, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 261.23
2026/08/01 16:23:33.455, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 268.42
2026/08/01 16:23:34.500, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 252.93
2026/08/01 16:23:35.548, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.40
2026/08/01 16:23:36.596, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 261.09
2026/08/01 16:23:37.624, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 260.89
2026/08/01 16:23:38.703, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 259.24
2026/08/01 16:23:39.756, NVIDIA GeForce RTX 3090, 4289, 24576, 47, 263.87
2026/08/01 16:23:40.805, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 253.32
2026/08/01 16:23:41.860, NVIDIA GeForce RTX 3090, 4289, 24576, 60, 260.77
2026/08/01 16:23:42.934, NVIDIA GeForce RTX 3090, 4289, 24576, 63, 265.31
2026/08/01 16:23:44.034, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 264.20
2026/08/01 16:23:45.085, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 257.94
2026/08/01 16:23:46.136, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 262.71
2026/08/01 16:23:47.189, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 264.26
2026/08/01 16:23:48.287, NVIDIA GeForce RTX 3090, 4289, 24576, 36, 254.38
2026/08/01 16:23:49.382, NVIDIA GeForce RTX 3090, 4289, 24576, 44, 262.08
2026/08/01 16:23:50.429, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 257.73
2026/08/01 16:23:51.480, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 262.31
2026/08/01 16:23:52.566, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 258.00
2026/08/01 16:23:53.660, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 254.31
2026/08/01 16:23:54.731, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 262.15
2026/08/01 16:23:55.785, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 255.46
2026/08/01 16:23:56.859, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 263.79
2026/08/01 16:23:57.951, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 259.45
2026/08/01 16:23:59.000, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 255.68
2026/08/01 16:24:00.030, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 267.23
2026/08/01 16:24:01.115, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 254.05
2026/08/01 16:24:02.191, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 265.36
2026/08/01 16:24:03.258, NVIDIA GeForce RTX 3090, 4289, 24576, 45, 262.01
2026/08/01 16:24:04.347, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 259.08
2026/08/01 16:24:05.404, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 258.78
2026/08/01 16:24:06.475, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 263.19
2026/08/01 16:24:07.532, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 263.69
2026/08/01 16:24:08.585, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 254.49
2026/08/01 16:24:09.640, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 264.68
2026/08/01 16:24:10.688, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 259.33
2026/08/01 16:24:11.763, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 259.95
2026/08/01 16:24:12.833, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 264.10
2026/08/01 16:24:13.930, NVIDIA GeForce RTX 3090, 4289, 24576, 63, 263.42
2026/08/01 16:24:14.975, NVIDIA GeForce RTX 3090, 4289, 24576, 63, 265.64
2026/08/01 16:24:16.073, NVIDIA GeForce RTX 3090, 4289, 24576, 36, 257.51
2026/08/01 16:24:17.119, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 262.22
2026/08/01 16:24:18.163, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 265.68
2026/08/01 16:24:19.212, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 260.32
2026/08/01 16:24:20.263, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 259.23
2026/08/01 16:24:21.309, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 262.47
2026/08/01 16:24:22.363, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 255.39
2026/08/01 16:24:23.459, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 258.95
2026/08/01 16:24:24.527, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 262.10
2026/08/01 16:24:25.603, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.68
2026/08/01 16:24:26.651, NVIDIA GeForce RTX 3090, 4289, 24576, 46, 262.74
2026/08/01 16:24:27.746, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 263.36
2026/08/01 16:24:28.795, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 259.46
2026/08/01 16:24:29.885, NVIDIA GeForce RTX 3090, 4289, 24576, 40, 260.66
2026/08/01 16:24:30.931, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 263.38
2026/08/01 16:24:32.001, NVIDIA GeForce RTX 3090, 4289, 24576, 54, 257.46
2026/08/01 16:24:33.047, NVIDIA GeForce RTX 3090, 4289, 24576, 40, 267.11
2026/08/01 16:24:34.141, NVIDIA GeForce RTX 3090, 4289, 24576, 64, 264.21
2026/08/01 16:24:35.192, NVIDIA GeForce RTX 3090, 4289, 24576, 55, 275.43
2026/08/01 16:24:36.266, NVIDIA GeForce RTX 3090, 4289, 24576, 60, 253.78
2026/08/01 16:24:37.315, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 265.83
2026/08/01 16:24:38.407, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.24
2026/08/01 16:24:39.508, NVIDIA GeForce RTX 3090, 4289, 24576, 60, 262.07
2026/08/01 16:24:40.564, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 254.08
2026/08/01 16:24:41.614, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 264.81
2026/08/01 16:24:42.682, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 264.26
2026/08/01 16:24:43.777, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 254.67
2026/08/01 16:24:44.823, NVIDIA GeForce RTX 3090, 4289, 24576, 47, 261.66
2026/08/01 16:24:45.870, NVIDIA GeForce RTX 3090, 4289, 24576, 46, 262.73
2026/08/01 16:24:46.939, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 262.64
2026/08/01 16:24:48.005, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 258.28
2026/08/01 16:24:49.056, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 258.94
2026/08/01 16:24:50.130, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 259.45
2026/08/01 16:24:51.226, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 262.51
2026/08/01 16:24:52.279, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 251.61
2026/08/01 16:24:53.351, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 255.79
2026/08/01 16:24:54.418, NVIDIA GeForce RTX 3090, 4289, 24576, 65, 261.69
2026/08/01 16:24:55.464, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 263.55
2026/08/01 16:24:56.534, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.88
2026/08/01 16:24:57.564, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 264.86
2026/08/01 16:24:58.651, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 258.45
2026/08/01 16:24:59.699, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 258.67
2026/08/01 16:25:00.761, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 265.41
2026/08/01 16:25:01.806, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 262.53
2026/08/01 16:25:02.894, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 262.71
2026/08/01 16:25:03.925, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 261.92
2026/08/01 16:25:05.018, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 266.18
2026/08/01 16:25:06.115, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 258.87
2026/08/01 16:25:07.183, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 259.05
2026/08/01 16:25:08.232, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 255.34
2026/08/01 16:25:09.283, NVIDIA GeForce RTX 3090, 4289, 24576, 43, 253.59
2026/08/01 16:25:10.362, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 256.45
2026/08/01 16:25:11.414, NVIDIA GeForce RTX 3090, 4289, 24576, 45, 260.56
2026/08/01 16:25:12.459, NVIDIA GeForce RTX 3090, 4289, 24576, 47, 257.89
2026/08/01 16:25:13.525, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 264.49
2026/08/01 16:25:14.613, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 258.56
2026/08/01 16:25:15.667, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 264.08
2026/08/01 16:25:16.716, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 262.74
2026/08/01 16:25:17.813, NVIDIA GeForce RTX 3090, 4289, 24576, 72, 262.74
2026/08/01 16:25:18.885, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 259.70
2026/08/01 16:25:19.954, NVIDIA GeForce RTX 3090, 4289, 24576, 54, 261.39
2026/08/01 16:25:21.005, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 259.39
2026/08/01 16:25:22.060, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 255.46
2026/08/01 16:25:23.130, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 262.42
2026/08/01 16:25:24.199, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 254.74
2026/08/01 16:25:25.248, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 266.58
2026/08/01 16:25:26.339, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 257.45
2026/08/01 16:25:27.383, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 253.04
2026/08/01 16:25:28.429, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 255.26
2026/08/01 16:25:29.498, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 265.39
2026/08/01 16:25:30.563, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.51
2026/08/01 16:25:31.612, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 264.18
2026/08/01 16:25:32.664, NVIDIA GeForce RTX 3090, 4289, 24576, 36, 255.20
2026/08/01 16:25:33.755, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 262.93
2026/08/01 16:25:34.805, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 263.34
2026/08/01 16:25:35.852, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 260.58
2026/08/01 16:25:36.900, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 260.37
2026/08/01 16:25:37.975, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 262.36
2026/08/01 16:25:39.028, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 265.97
2026/08/01 16:25:40.130, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 263.32
2026/08/01 16:25:41.223, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 262.65
2026/08/01 16:25:42.318, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 257.97
2026/08/01 16:25:43.368, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.34
2026/08/01 16:25:44.462, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 266.18
2026/08/01 16:25:45.516, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 262.51
2026/08/01 16:25:46.586, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 255.20
2026/08/01 16:25:47.679, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 258.24
2026/08/01 16:25:48.779, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.67
2026/08/01 16:25:49.846, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 260.68
2026/08/01 16:25:50.915, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 258.76
2026/08/01 16:25:52.010, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 263.39
2026/08/01 16:25:53.094, NVIDIA GeForce RTX 3090, 4289, 24576, 47, 254.60
2026/08/01 16:25:54.183, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.07
2026/08/01 16:25:55.250, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 260.35
2026/08/01 16:25:56.323, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 260.05
2026/08/01 16:25:57.397, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 266.02
2026/08/01 16:25:58.487, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 263.89
2026/08/01 16:25:59.554, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 258.38
2026/08/01 16:26:00.609, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 260.94
2026/08/01 16:26:01.683, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 258.69
2026/08/01 16:26:02.732, NVIDIA GeForce RTX 3090, 4289, 24576, 43, 261.06
2026/08/01 16:26:03.780, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 255.93
2026/08/01 16:26:04.828, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 264.94
2026/08/01 16:26:05.894, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 253.49
2026/08/01 16:26:06.970, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 260.71
2026/08/01 16:26:08.063, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.06
2026/08/01 16:26:09.109, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.87
2026/08/01 16:26:10.159, NVIDIA GeForce RTX 3090, 4289, 24576, 40, 262.68
2026/08/01 16:26:11.254, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 260.81
2026/08/01 16:26:12.308, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.75
2026/08/01 16:26:13.403, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 262.46
2026/08/01 16:26:14.478, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 268.12
2026/08/01 16:26:15.555, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 261.37
2026/08/01 16:26:16.623, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 260.13
2026/08/01 16:26:17.698, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 255.67
2026/08/01 16:26:18.744, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.04
2026/08/01 16:26:19.791, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 262.60
2026/08/01 16:26:20.823, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 257.59
2026/08/01 16:26:21.873, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 262.14
2026/08/01 16:26:22.923, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 265.57
2026/08/01 16:26:23.971, NVIDIA GeForce RTX 3090, 4289, 24576, 54, 265.76
2026/08/01 16:26:25.058, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 264.46
2026/08/01 16:26:26.107, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 258.29
2026/08/01 16:26:27.178, NVIDIA GeForce RTX 3090, 4289, 24576, 43, 259.58
2026/08/01 16:26:28.227, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 264.76
2026/08/01 16:26:29.276, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 261.24
2026/08/01 16:26:30.342, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 258.26
2026/08/01 16:26:31.391, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 266.66
2026/08/01 16:26:32.439, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 260.10
2026/08/01 16:26:33.494, NVIDIA GeForce RTX 3090, 4289, 24576, 45, 255.15
2026/08/01 16:26:34.558, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 266.58
2026/08/01 16:26:35.610, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.63
2026/08/01 16:26:36.698, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 257.69
2026/08/01 16:26:37.794, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 262.68
2026/08/01 16:26:38.858, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 267.39
2026/08/01 16:26:39.907, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 261.35
2026/08/01 16:26:40.934, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 265.72
2026/08/01 16:26:41.979, NVIDIA GeForce RTX 3090, 4289, 24576, 46, 262.85
2026/08/01 16:26:43.024, NVIDIA GeForce RTX 3090, 4289, 24576, 55, 253.38
2026/08/01 16:26:44.076, NVIDIA GeForce RTX 3090, 4289, 24576, 59, 263.88
2026/08/01 16:26:45.150, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 256.83
2026/08/01 16:26:46.200, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 259.50
2026/08/01 16:26:47.268, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 261.61
2026/08/01 16:26:48.378, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 256.76
2026/08/01 16:26:49.442, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 262.80
2026/08/01 16:26:50.485, NVIDIA GeForce RTX 3090, 4289, 24576, 46, 270.86
2026/08/01 16:26:51.550, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 260.10
2026/08/01 16:26:52.599, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 262.55
2026/08/01 16:26:53.698, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 251.58
2026/08/01 16:26:54.743, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.97
2026/08/01 16:26:55.792, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.35
2026/08/01 16:26:56.845, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 260.09
2026/08/01 16:26:57.919, NVIDIA GeForce RTX 3090, 4289, 24576, 43, 265.22
2026/08/01 16:26:58.972, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 254.75
2026/08/01 16:27:00.024, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 265.46
2026/08/01 16:27:01.118, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 257.57
2026/08/01 16:27:02.146, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 260.14
2026/08/01 16:27:03.218, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 266.53
2026/08/01 16:27:04.313, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 262.76
2026/08/01 16:27:05.363, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 261.51
2026/08/01 16:27:06.410, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 255.24
2026/08/01 16:27:07.455, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 266.70
2026/08/01 16:27:08.499, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 264.41
2026/08/01 16:27:09.589, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 260.84
2026/08/01 16:27:10.636, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 258.92
2026/08/01 16:27:11.702, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 258.53
2026/08/01 16:27:12.747, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 258.80
2026/08/01 16:27:13.799, NVIDIA GeForce RTX 3090, 4289, 24576, 63, 261.90
2026/08/01 16:27:14.843, NVIDIA GeForce RTX 3090, 4289, 24576, 55, 261.96
2026/08/01 16:27:15.886, NVIDIA GeForce RTX 3090, 4289, 24576, 60, 264.69
2026/08/01 16:27:16.986, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 265.34
2026/08/01 16:27:18.035, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 254.81
2026/08/01 16:27:19.079, NVIDIA GeForce RTX 3090, 4289, 24576, 71, 263.04
2026/08/01 16:27:20.126, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 263.51
2026/08/01 16:27:21.218, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 267.49
2026/08/01 16:27:22.290, NVIDIA GeForce RTX 3090, 4289, 24576, 36, 256.78
2026/08/01 16:27:23.339, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 257.98
2026/08/01 16:27:24.388, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.41
2026/08/01 16:27:25.444, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 266.75
2026/08/01 16:27:26.493, NVIDIA GeForce RTX 3090, 4289, 24576, 65, 265.03
2026/08/01 16:27:27.567, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 258.83
2026/08/01 16:27:28.647, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 258.11
2026/08/01 16:27:29.695, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 257.61
2026/08/01 16:27:30.758, NVIDIA GeForce RTX 3090, 4289, 24576, 52, 256.91
2026/08/01 16:27:31.804, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.71
2026/08/01 16:27:32.890, NVIDIA GeForce RTX 3090, 4289, 24576, 38, 262.62
2026/08/01 16:27:33.958, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 257.87
2026/08/01 16:27:35.026, NVIDIA GeForce RTX 3090, 4289, 24576, 41, 259.21
2026/08/01 16:27:36.080, NVIDIA GeForce RTX 3090, 4289, 24576, 61, 259.02
2026/08/01 16:27:37.128, NVIDIA GeForce RTX 3090, 4289, 24576, 36, 262.52
2026/08/01 16:27:38.176, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 256.26
2026/08/01 16:27:39.224, NVIDIA GeForce RTX 3090, 4289, 24576, 53, 263.11
2026/08/01 16:27:40.277, NVIDIA GeForce RTX 3090, 4289, 24576, 35, 254.50
2026/08/01 16:27:41.370, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 269.27
2026/08/01 16:27:42.424, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 259.88
2026/08/01 16:27:43.481, NVIDIA GeForce RTX 3090, 4289, 24576, 50, 263.86
2026/08/01 16:27:44.551, NVIDIA GeForce RTX 3090, 4289, 24576, 37, 255.18
2026/08/01 16:27:45.604, NVIDIA GeForce RTX 3090, 4289, 24576, 44, 258.78
2026/08/01 16:27:46.675, NVIDIA GeForce RTX 3090, 4289, 24576, 46, 259.56
2026/08/01 16:27:47.733, NVIDIA GeForce RTX 3090, 4289, 24576, 62, 262.32
2026/08/01 16:27:48.810, NVIDIA GeForce RTX 3090, 4289, 24576, 42, 261.73
2026/08/01 16:27:49.882, NVIDIA GeForce RTX 3090, 4289, 24576, 70, 261.44
2026/08/01 16:27:50.933, NVIDIA GeForce RTX 3090, 4289, 24576, 56, 264.26
2026/08/01 16:27:52.003, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 264.34
2026/08/01 16:27:53.079, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 262.31
2026/08/01 16:27:54.175, NVIDIA GeForce RTX 3090, 4289, 24576, 51, 262.99
2026/08/01 16:27:55.227, NVIDIA GeForce RTX 3090, 4289, 24576, 71, 265.42
2026/08/01 16:27:56.277, NVIDIA GeForce RTX 3090, 4289, 24576, 47, 257.98
2026/08/01 16:27:57.308, NVIDIA GeForce RTX 3090, 4289, 24576, 49, 258.61
2026/08/01 16:27:58.360, NVIDIA GeForce RTX 3090, 4289, 24576, 48, 258.21
2026/08/01 16:27:59.435, NVIDIA GeForce RTX 3090, 4289, 24576, 58, 263.64
2026/08/01 16:28:00.506, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 261.97
2026/08/01 16:28:01.579, NVIDIA GeForce RTX 3090, 4289, 24576, 57, 257.55
2026/08/01 16:28:02.628, NVIDIA GeForce RTX 3090, 4289, 24576, 39, 252.21
